year,teamId,team,classification,conference,division,expectedWins,total,conferenceGames,homeGames,awayGames,neutralSiteGames,regularSeason,postseason
2005,151,East Carolina,fbs,Conference USA,East,,"{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}","{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,152,NC State,fbs,ACC,Atlantic,,"{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}","{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}","{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}","{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}"
2005,153,North Carolina,fbs,ACC,Coastal,,"{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}","{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}","{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,154,Wake Forest,fbs,ACC,Atlantic,,"{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}","{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}","{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,158,Nebraska,fbs,Big 12,North,,"{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}","{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}","{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}","{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}"
2005,159,Dartmouth,fcs,Ivy,,,"{'games': 10, 'wins': 2, 'losses': 8, 'ties': 0}","{'games': 7, 'wins': 1, 'losses': 6, 'ties': 0}","{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 2, 'losses': 8, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,160,New Hampshire,fcs,Atlantic 10,North,,"{'games': 13, 'wins': 11, 'losses': 2, 'ties': 0}","{'games': 8, 'wins': 7, 'losses': 1, 'ties': 0}","{'games': 8, 'wins': 7, 'losses': 1, 'ties': 0}","{'games': 3, 'wins': 2, 'losses': 1, 'ties': 0}","{'games': 2, 'wins': 2, 'losses': 0, 'ties': 0}","{'games': 13, 'wins': 11, 'losses': 2, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,163,Princeton,fcs,Ivy,,,"{'games': 10, 'wins': 7, 'losses': 3, 'ties': 0}","{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 7, 'losses': 3, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,164,Rutgers,fbs,Big East,,,"{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}","{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 2, 'wins': 1, 'losses': 1, 'ties': 0}","{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
2005,166,New Mexico State,fbs,Western Athletic,,,"{'games': 12, 'wins': 0, 'losses': 12, 'ties': 0}","{'games': 8, 'wins': 0, 'losses': 8, 'ties': 0}","{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 12, 'wins': 0, 'losses': 12, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,167,New Mexico,fbs,Mountain West,,,"{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}","{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}","{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,171,Columbia,fcs,Ivy,,,"{'games': 10, 'wins': 2, 'losses': 8, 'ties': 0}","{'games': 7, 'wins': 0, 'losses': 7, 'ties': 0}","{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 4, 'wins': 0, 'losses': 4, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 2, 'losses': 8, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,172,Cornell,fcs,Ivy,,,"{'games': 10, 'wins': 6, 'losses': 4, 'ties': 0}","{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}","{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 6, 'losses': 4, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,183,Syracuse,fbs,Big East,,,"{'games': 11, 'wins': 1, 'losses': 10, 'ties': 0}","{'games': 7, 'wins': 0, 'losses': 7, 'ties': 0}","{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 1, 'losses': 10, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,189,Bowling Green,fbs,Mid-American,East,,"{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}","{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}","{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,193,Miami (OH),fbs,Mid-American,East,,"{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}","{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,194,Ohio State,fbs,Big Ten,,,"{'games': 12, 'wins': 10, 'losses': 2, 'ties': 0}","{'games': 9, 'wins': 8, 'losses': 1, 'ties': 0}","{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}","{'games': 4, 'wins': 3, 'losses': 1, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 9, 'losses': 2, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}"
2005,195,Ohio,fbs,Mid-American,East,,"{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}","{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,197,Oklahoma State,fbs,Big 12,South,,"{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}","{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}","{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,201,Oklahoma,fbs,Big 12,South,,"{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}","{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}","{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}"
2005,202,Tulsa,fbs,Conference USA,West,,"{'games': 13, 'wins': 9, 'losses': 4, 'ties': 0}","{'games': 9, 'wins': 7, 'losses': 2, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}","{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}"
2005,204,Oregon State,fbs,Pac-10,,,"{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}","{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}","{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,213,Penn State,fbs,Big Ten,,,"{'games': 12, 'wins': 11, 'losses': 1, 'ties': 0}","{'games': 8, 'wins': 7, 'losses': 1, 'ties': 0}","{'games': 7, 'wins': 7, 'losses': 0, 'ties': 0}","{'games': 4, 'wins': 3, 'losses': 1, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 10, 'losses': 1, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}"
2005,218,Temple,fbs,FBS Independents,,,"{'games': 11, 'wins': 0, 'losses': 11, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 0, 'losses': 11, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,219,Pennsylvania,fcs,Ivy,,,"{'games': 10, 'wins': 5, 'losses': 5, 'ties': 0}","{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 5, 'losses': 5, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,221,Pittsburgh,fbs,Big East,,,"{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}","{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}","{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,222,Villanova,fcs,Atlantic 10,South,,"{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}","{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 4, 'wins': 1, 'losses': 3, 'ties': 0}","{'games': 2, 'wins': 0, 'losses': 2, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,225,Brown,fcs,Ivy,,,"{'games': 10, 'wins': 9, 'losses': 1, 'ties': 0}","{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}","{'games': 5, 'wins': 5, 'losses': 0, 'ties': 0}","{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 9, 'losses': 1, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,227,Rhode Island,fcs,Atlantic 10,North,,"{'games': 10, 'wins': 4, 'losses': 6, 'ties': 0}","{'games': 7, 'wins': 2, 'losses': 5, 'ties': 0}","{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 4, 'losses': 6, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,228,Clemson,fbs,ACC,Atlantic,,"{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}","{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}","{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}"
2005,231,Furman,fcs,Southern,,,"{'games': 13, 'wins': 11, 'losses': 2, 'ties': 0}","{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}","{'games': 7, 'wins': 7, 'losses': 0, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}","{'games': 13, 'wins': 11, 'losses': 2, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,235,Memphis,fbs,Conference USA,East,,"{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}","{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}","{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}"
2005,236,Chattanooga,fcs,Southern,,,"{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}","{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,238,Vanderbilt,fbs,SEC,East,,"{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}","{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}","{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,239,Baylor,fbs,Big 12,South,,"{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}","{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}","{'games': 4, 'wins': 1, 'losses': 3, 'ties': 0}","{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,242,Rice,fbs,Conference USA,West,,"{'games': 11, 'wins': 1, 'losses': 10, 'ties': 0}","{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}","{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 1, 'losses': 10, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,245,Texas A&M,fbs,Big 12,South,,"{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}","{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}","{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,248,Houston,fbs,Conference USA,West,,"{'games': 12, 'wins': 6, 'losses': 6, 'ties': 0}","{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}","{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 2, 'wins': 1, 'losses': 1, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
2005,249,North Texas,fbs,Sun Belt,,,"{'games': 11, 'wins': 2, 'losses': 9, 'ties': 0}","{'games': 7, 'wins': 2, 'losses': 5, 'ties': 0}","{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 2, 'losses': 9, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,251,Texas,fbs,Big 12,South,,"{'games': 13, 'wins': 13, 'losses': 0, 'ties': 0}","{'games': 9, 'wins': 9, 'losses': 0, 'ties': 0}","{'games': 6, 'wins': 6, 'losses': 0, 'ties': 0}","{'games': 6, 'wins': 6, 'losses': 0, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}","{'games': 12, 'wins': 12, 'losses': 0, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}"
2005,252,BYU,fbs,Mountain West,,,"{'games': 12, 'wins': 6, 'losses': 6, 'ties': 0}","{'games': 9, 'wins': 5, 'losses': 4, 'ties': 0}","{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
2005,253,Southern Utah,fcs,Great West,,,"{'games': 10, 'wins': 1, 'losses': 9, 'ties': 0}","{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 4, 'wins': 1, 'losses': 3, 'ties': 0}","{'games': 3, 'wins': 0, 'losses': 3, 'ties': 0}","{'games': 3, 'wins': 0, 'losses': 3, 'ties': 0}","{'games': 10, 'wins': 1, 'losses': 9, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,254,Utah,fbs,Mountain West,,,"{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}","{'games': 9, 'wins': 5, 'losses': 4, 'ties': 0}","{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}"
2005,256,James Madison,fcs,Atlantic 10,South,,"{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}","{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}","{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 2, 'wins': 1, 'losses': 1, 'ties': 0}","{'games': 3, 'wins': 1, 'losses': 2, 'ties': 0}","{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,257,Richmond,fcs,Atlantic 10,South,,"{'games': 13, 'wins': 9, 'losses': 4, 'ties': 0}","{'games': 8, 'wins': 7, 'losses': 1, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}","{'games': 13, 'wins': 9, 'losses': 4, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,258,Virginia,fbs,ACC,Coastal,,"{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}","{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}","{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}"
2005,259,Virginia Tech,fbs,ACC,Coastal,,"{'games': 13, 'wins': 11, 'losses': 2, 'ties': 0}","{'games': 9, 'wins': 7, 'losses': 2, 'ties': 0}","{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}","{'games': 12, 'wins': 10, 'losses': 2, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}"
2005,264,Washington,fbs,Pac-10,,,"{'games': 11, 'wins': 2, 'losses': 9, 'ties': 0}","{'games': 9, 'wins': 1, 'losses': 8, 'ties': 0}","{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 2, 'losses': 9, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,265,Washington State,fbs,Pac-10,,,"{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}","{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}","{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,275,Wisconsin,fbs,Big Ten,,,"{'games': 13, 'wins': 10, 'losses': 3, 'ties': 0}","{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}","{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}","{'games': 12, 'wins': 9, 'losses': 3, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}"
2005,276,Marshall,fbs,Conference USA,East,,"{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}","{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}","{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,277,West Virginia,fbs,Big East,,,"{'games': 12, 'wins': 11, 'losses': 1, 'ties': 0}","{'games': 7, 'wins': 7, 'losses': 0, 'ties': 0}","{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 5, 'wins': 5, 'losses': 0, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 10, 'losses': 1, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}"
2005,278,Fresno State,fbs,Western Athletic,,,"{'games': 13, 'wins': 8, 'losses': 5, 'ties': 0}","{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}","{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}","{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
2005,282,Indiana State,fcs,MVFC,,,"{'games': 11, 'wins': 0, 'losses': 11, 'ties': 0}","{'games': 7, 'wins': 0, 'losses': 7, 'ties': 0}","{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 11, 'wins': 0, 'losses': 11, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
2005,290,Georgia Southern,fcs,Southern,,,"{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}","{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}","{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 3, 'wins': 1, 'losses': 2, 'ties': 0}","{'games': 3, 'wins': 2, 'losses': 1, 'ties': 0}","{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}","{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}"
